tlb:dtlb_bsize,tlb:dtlb_assoc,cache:il2lat,tlb:itlb_bsize,float_exec_time,decode:width,cache:dl1_assoc,cache:dl1_bsize,tlb:itlb_assoc,res:fpmult,cache:il1lat,cache:dl1lat,tlb:dtlb,mcf_execution_time,mem:width,res:imult,cache:dl1,bpred:btb,cache:dl2,cache:il1,cache:il2,cache:dl2_bsize,cache:dl2_assoc,cache:il1_repl,cache:il1_assoc,tlb:dtlb_repl,cache:dl1_nsets,config,tlb:itlb,lsq:size,cache:dl2lat,cache:dl2_repl,mcf_ipc,cache:il1_bsize,issue:inorder,bpred ,tlb:dtlb_nsets,ruu:size,res:fpalu,issue:width,cache:dl1_repl,tlb:itlb_repl,cache:dl2_nsets,res:ialu,milc_execution_time,bpred:ras,int_exec_time,tlb:itlb_nsets,milc_ipc,cache:il1_nsets
4096,4,2,4096,0.00063195715822,4,2,8,4,4,1,1,32:4096:4:r,0.000465278585553,8,4,4096:8:2:l,512,64:512:8:l,4096:8:2:l,not found,512,8,l,2,r,4096,3lld993euoi1daeagy8kbcphzd5w1snh.cfg,16:4096:4:r,16,2,l,0.8597,8,false,bimod,32,32,4,4,l,r,64,4,0.000759157335358,16,0.000481893953491,16,0.5269,4096
4096,4,2,4096,0.00148734935117,4,4,32,4,4,1,1,32:4096:4:r,0.000308737511578,8,4,128:32:4:l,512,64:1024:1:l,128:32:4:l,not found,1024,1,l,4,r,128,j0toatgu93tmbc2bkg7i9isg0c2e23xh.cfg,16:4096:4:r,16,2,l,1.2956,32,false,bimod,32,32,4,4,l,r,64,4,0.00105457463749,16,0.000364150491327,16,0.3793,128
4096,4,2,4096,0.000699927640454,4,4,8,4,4,1,1,32:4096:4:r,0.000460405156538,8,4,512:8:4:l,512,4096:256:1:l,512:8:4:l,not found,256,1,l,4,r,512,m5qd1segmo78h0lss9ybuozbmah0l4nc.cfg,16:4096:4:r,16,2,l,0.8688,8,false,bimod,32,32,4,4,l,r,4096,4,0.000620251201737,16,0.000460297713652,16,0.6449,512
4096,4,2,4096,0.000655445964959,4,2,8,4,4,1,1,32:4096:4:r,0.000472143531634,8,4,1024:8:2:l,512,8192:128:1:l,1024:8:2:l,not found,128,1,l,2,r,1024,9u5vwjghi9t38n5s7zcvztj7jld2n7qy.cfg,16:4096:4:r,16,2,l,0.8472,8,false,bimod,32,32,4,4,l,r,8192,4,0.000529170525202,16,0.000466476490078,16,0.7559,1024
4096,4,2,4096,0.000662768215256,4,2,8,4,4,1,1,32:4096:4:r,0.000469318315147,8,4,1024:8:2:l,512,2048:128:4:l,1024:8:2:l,not found,128,4,l,2,r,1024,35zuqvmu1z471xxenethdtffqszblzim.cfg,16:4096:4:r,16,2,l,0.8523,8,false,bimod,32,32,4,4,l,r,2048,4,0.000510334268946,16,0.000444245255045,16,0.7838,1024
4096,4,2,4096,0.000376314659151,4,4,32,4,4,1,1,32:4096:4:r,0.000260773401134,8,4,512:32:4:l,512,4096:64:1:l,512:32:4:l,not found,64,1,l,4,r,512,vwigtajvgn1rer2blqxb1tk8li6ynnmu.cfg,16:4096:4:r,16,2,l,1.5339,32,false,bimod,32,32,4,4,l,r,4096,4,0.000292013549423,16,0.00035511877218,16,1.3698,512
4096,4,2,4096,0.000381399191971,4,2,16,4,4,1,1,32:4096:4:r,0.000283547175161,8,4,2048:16:2:l,512,256:256:16:l,2048:16:2:l,not found,256,16,l,2,r,2048,8jfskvb7hxrxbaf3kyzilr7lqx54nr8l.cfg,16:4096:4:r,16,2,l,1.4107,16,false,bimod,32,32,4,4,l,r,256,4,0.000416189949017,16,0.000316263988882,16,0.9611,2048
4096,4,2,4096,0.000335189585883,4,2,32,4,4,1,1,32:4096:4:r,0.000239521149701,8,4,1024:32:2:l,512,2048:64:8:l,1024:32:2:l,not found,64,8,l,2,r,1024,vw6vypksaicjztojl9zdi86kxuep6jgw.cfg,16:4096:4:r,16,2,l,1.6700,32,false,bimod,32,32,4,4,l,r,2048,4,0.000272646827074,16,0.000283241498651,16,1.4671,1024
4096,4,2,4096,0.000374974173289,4,2,32,4,4,1,1,32:4096:4:r,0.000244993152447,8,4,1024:32:2:l,512,128:256:8:l,1024:32:2:l,not found,256,8,l,2,r,1024,5ktrfj3upsp8gch73rlqq3w83ad43y5y.cfg,16:4096:4:r,16,2,l,1.6327,32,false,bimod,32,32,4,4,l,r,128,4,0.000399201756487,16,0.000326463578339,16,1.0020,1024
4096,4,2,4096,0.000834520267015,4,4,64,4,4,1,1,32:4096:4:r,0.00023995220156,8,4,64:64:4:l,512,32:1024:8:l,64:64:4:l,not found,1024,8,l,4,r,64,i4kb61elu9v8jdp8dfbodwhxh544j95x.cfg,16:4096:4:r,16,2,l,1.6670,64,false,bimod,32,32,4,4,l,r,32,4,0.000876808768084,16,0.0003019703918,16,0.4562,64
4096,4,2,4096,0.000599970478611,4,2,64,4,4,1,1,32:4096:4:r,0.000236476689329,8,4,128:64:2:l,512,512:512:4:l,128:64:2:l,not found,512,4,l,2,r,128,cm7jzcnus7iwawt4ogw7tv679z32zzea.cfg,16:4096:4:r,16,2,l,1.6915,64,false,bimod,32,32,4,4,l,r,512,4,0.000547645345016,16,0.000243963167736,16,0.7304,128
4096,4,2,4096,0.000603785596312,4,4,16,4,4,1,1,32:4096:4:r,0.000294074400823,8,4,1024:16:4:l,512,256:1024:4:l,1024:16:4:l,not found,1024,4,l,4,r,1024,nqv64107zeetrh7ivsc5ekil3nyaw9u7.cfg,16:4096:4:r,16,2,l,1.3602,16,false,bimod,32,32,4,4,l,r,256,4,0.00090744137931,16,0.000335095562734,16,0.4408,1024
4096,4,2,4096,0.00051800438457,4,4,8,4,4,1,1,32:4096:4:r,0.000472533963379,8,4,2048:8:4:l,512,1024:64:16:l,2048:8:4:l,not found,64,16,l,4,r,2048,5et3tn8lp6tn7kgdymc3slw1fevc1n88.cfg,16:4096:4:r,16,2,l,0.8465,8,false,bimod,32,32,4,4,l,r,1024,4,0.000474158368895,16,0.000466596384652,16,0.8436,2048
4096,4,2,4096,0.000776539761386,4,4,8,4,4,1,1,32:4096:4:r,0.000471253534402,8,4,2048:8:4:l,512,16:1024:16:l,2048:8:4:l,not found,1024,16,l,4,r,2048,5poojvb2wi1h08drm4r517itmqabgilb.cfg,16:4096:4:r,16,2,l,0.8488,8,false,bimod,32,32,4,4,l,r,16,4,0.00107700592353,16,0.000503986609413,16,0.3714,2048
4096,4,2,4096,0.000521832227613,4,2,8,4,4,1,1,32:4096:4:r,0.000465874679711,8,4,4096:8:2:l,512,1024:128:8:l,4096:8:2:l,not found,128,8,l,2,r,4096,zjq08sflfvbfwp91pgndql66888l10ux.cfg,16:4096:4:r,16,2,l,0.8586,8,false,bimod,32,32,4,4,l,r,1024,4,0.000509229789943,16,0.000445260811821,16,0.7855,4096
4096,4,2,4096,0.000558045289237,4,4,8,4,4,1,1,32:4096:4:r,0.000467235136082,8,4,2048:8:4:l,512,256:256:4:l,2048:8:4:l,not found,256,4,l,4,r,2048,6pl21zgoj3np6ox8jm9sm3efbej6dvun.cfg,16:4096:4:r,16,2,l,0.8561,8,false,bimod,32,32,4,4,l,r,256,4,0.000598175564528,16,0.000501226485217,16,0.6687,2048
4096,4,2,4096,0.000758143682977,4,2,8,4,4,1,1,32:4096:4:r,0.000465711957154,8,4,1024:8:2:l,512,16:256:16:l,1024:8:2:l,not found,256,16,l,2,r,1024,0uppsxste7km947zjthsupj7nuvu804n.cfg,16:4096:4:r,16,2,l,0.8589,8,false,bimod,32,32,4,4,l,r,16,4,0.000599610253335,16,0.000486479912095,16,0.6671,1024
4096,4,2,4096,0.000471130512554,4,4,32,4,4,1,1,32:4096:4:r,0.000235474374522,8,4,128:32:4:l,512,256:256:16:l,128:32:4:l,not found,256,16,l,4,r,128,15x8je2fry3lzv1bzro0h15ky7rqp9dp.cfg,16:4096:4:r,16,2,l,1.6987,32,false,bimod,32,32,4,4,l,r,256,4,0.000386922189979,16,0.000266625249534,16,1.0338,128
4096,4,2,4096,0.000620441423333,4,4,16,4,4,1,1,32:4096:4:r,0.000294074400823,8,4,1024:16:4:l,512,16:1024:16:l,1024:16:4:l,not found,1024,16,l,4,r,1024,ov507s8zqm90b9kh58h4aseez2k9k17a.cfg,16:4096:4:r,16,2,l,1.3602,16,false,bimod,32,32,4,4,l,r,16,4,0.000907647288405,16,0.000375269648389,16,0.4407,1024
4096,4,2,4096,0.000479079516928,4,2,16,4,4,1,1,32:4096:4:r,0.00028743891923,8,4,512:16:2:l,512,32:128:16:l,512:16:2:l,not found,128,16,l,2,r,512,icdt7ejnycwg7x4adrrswuj5wlssup2u.cfg,16:4096:4:r,16,2,l,1.3916,16,false,bimod,32,32,4,4,l,r,32,4,0.000347584428224,16,0.000333037481151,16,1.1508,512
4096,4,2,4096,0.000679019355294,4,2,8,4,4,1,1,32:4096:4:r,0.0004707543839,8,4,1024:8:2:l,512,512:128:16:l,1024:8:2:l,not found,128,16,l,2,r,1024,f1rc6go655xv8llirq9f2ikotcls33re.cfg,16:4096:4:r,16,2,l,0.8497,8,false,bimod,32,32,4,4,l,r,512,4,0.000510594842992,16,0.000445110654883,16,0.7834,1024
4096,4,2,4096,0.000435449904816,4,4,16,4,4,1,1,32:4096:4:r,0.000279935614809,8,4,256:16:4:l,512,512:128:16:l,256:16:4:l,not found,128,16,l,4,r,256,ns4uzi075xr51e7n11d1dehzo3gxdoy7.cfg,16:4096:4:r,16,2,l,1.4289,16,false,bimod,32,32,4,4,l,r,512,4,0.00033684224,16,0.000299651724395,16,1.1875,256
4096,4,2,4096,0.000347046283871,4,4,32,4,4,1,1,32:4096:4:r,0.000256509118892,8,4,512:32:4:l,512,2048:128:4:l,512:32:4:l,not found,128,4,l,4,r,512,lpj68sn7fq5907t24cabl4wqaoqw9d4d.cfg,16:4096:4:r,16,2,l,1.5594,32,false,bimod,32,32,4,4,l,r,2048,4,0.000310149771265,16,0.000304165389764,16,1.2897,512
4096,4,2,4096,0.000854242047437,4,2,64,4,4,1,1,32:4096:4:r,0.000239148822193,8,4,128:64:2:l,512,8:1024:8:l,128:64:2:l,not found,1024,8,l,2,r,128,gzr5jwp5bcb2y7xd0h8wh52lke168bb8.cfg,16:4096:4:r,16,2,l,1.6726,64,false,bimod,32,32,4,4,l,r,8,4,0.000877193333333,16,0.000287107320269,16,0.4560,128
4096,4,2,4096,0.000621992251368,4,4,8,4,4,1,1,32:4096:4:r,0.000462534690102,8,4,512:8:4:l,512,32:128:16:l,512:8:4:l,not found,128,16,l,4,r,512,5xp4hxm5oshpjuv45xuf7s724shrv0wc.cfg,16:4096:4:r,16,2,l,0.8648,8,false,bimod,32,32,4,4,l,r,32,4,0.000520969002344,16,0.000492195896049,16,0.7678,512
4096,4,2,4096,0.000599523801142,4,2,16,4,4,1,1,32:4096:4:r,0.000352951557399,8,4,512:16:2:l,512,512:128:1:l,512:16:2:l,not found,128,1,l,2,r,512,qdsvmewrdna6qumk2xlkpg4836n3123b.cfg,16:4096:4:r,16,2,l,1.1333,16,false,bimod,32,32,4,4,l,r,512,4,0.000375551741621,16,0.000360458193562,16,1.0651,512
4096,4,2,4096,0.000541486075335,4,4,16,4,4,1,1,32:4096:4:r,0.000290254698498,8,4,1024:16:4:l,512,8:512:16:l,1024:16:4:l,not found,512,16,l,4,r,1024,3gbbjczt0fc0butqssxsx7r5rai3u1z4.cfg,16:4096:4:r,16,2,l,1.3781,16,false,bimod,32,32,4,4,l,r,8,4,0.000589188628664,16,0.000375930685519,16,0.6789,1024
4096,4,2,4096,0.000471823097949,4,2,16,4,4,1,1,32:4096:4:r,0.000284454558384,8,4,2048:16:2:l,512,32:512:16:l,2048:16:2:l,not found,512,16,l,2,r,2048,oggeq7nedhbok52vh25yr8ogjdfpb41y.cfg,16:4096:4:r,16,2,l,1.4062,16,false,bimod,32,32,4,4,l,r,32,4,0.000587544300823,16,0.000354768535978,16,0.6808,2048
4096,4,2,4096,0.00129418898416,4,2,16,4,4,1,1,32:4096:4:r,0.000591891092039,8,4,512:16:2:l,512,128:512:1:l,512:16:2:l,not found,512,1,l,2,r,512,7rc067fl1zcel18h2ormhly448j829lb.cfg,16:4096:4:r,16,2,l,0.6758,16,false,bimod,32,32,4,4,l,r,128,4,0.000708591957484,16,0.000434240636948,16,0.5645,512
4096,4,2,4096,0.000654860898293,4,2,8,4,4,1,1,32:4096:4:r,0.00046603751602,8,4,1024:8:2:l,512,128:128:4:l,1024:8:2:l,not found,128,4,l,2,r,1024,temgru3t7dyw3l3f47cgbdr8q8sa6r11.cfg,16:4096:4:r,16,2,l,0.8583,8,false,bimod,32,32,4,4,l,r,128,4,0.000520156046814,16,0.000492591530512,16,0.7690,1024
4096,4,2,4096,0.000464008040433,4,4,64,4,4,1,1,32:4096:4:r,0.000233263540938,8,4,64:64:4:l,512,16:256:16:l,64:64:4:l,not found,256,16,l,4,r,64,uk1dfojmmat0w9gblzfepeuupg9cx3l7.cfg,16:4096:4:r,16,2,l,1.7148,64,false,bimod,32,32,4,4,l,r,16,4,0.000398287523648,16,0.000305567788324,16,1.0043,64
4096,4,2,4096,0.00314883657263,4,2,32,4,4,1,1,32:4096:4:r,0.0109589128767,8,4,1024:32:2:l,512,256:256:1:l,1024:32:2:l,not found,256,1,l,2,r,1024,7q96ey08h55ci610jjyr1dmn6lx0r8c2.cfg,16:4096:4:r,16,2,l,0.0365,32,false,bimod,32,32,4,4,l,r,256,4,0.0185185259259,16,0.00231801665988,16,0.0216,1024
4096,4,2,4096,0.000844759013629,4,4,32,4,4,1,1,32:4096:4:r,0.000240775489075,8,4,128:32:4:l,512,64:1024:4:l,128:32:4:l,not found,1024,4,l,4,r,128,ahb54qj5wi5rysvaxe7n2fg3rv4712h5.cfg,16:4096:4:r,16,2,l,1.6613,32,false,bimod,32,32,4,4,l,r,64,4,0.000877385742487,16,0.000302632165872,16,0.4559,128
4096,4,2,4096,0.000592208208586,4,4,64,4,4,1,1,32:4096:4:r,0.000235059246636,8,4,64:64:4:l,512,2048:512:1:l,64:64:4:l,not found,512,1,l,4,r,64,4xcxyvrqh6mjj1zkwcomrat2zdrggeab.cfg,16:4096:4:r,16,2,l,1.7017,64,false,bimod,32,32,4,4,l,r,2048,4,0.0005580359375,16,0.000278419950107,16,0.7168,64
4096,4,2,4096,0.000595308477834,4,4,64,4,4,1,1,32:4096:4:r,0.00023478330692,8,4,64:64:4:l,512,32:512:4:l,64:64:4:l,not found,512,4,l,4,r,64,ryjzov1de9cu5icauzf0kf3x46hrf5yh.cfg,16:4096:4:r,16,2,l,1.7037,64,false,bimod,32,32,4,4,l,r,32,4,0.000557724707195,16,0.000302770093785,16,0.7172,64
4096,4,2,4096,0.00780737026697,4,2,8,4,4,1,1,32:4096:4:r,0.047619047619,8,4,4096:8:2:l,512,256:256:1:l,4096:8:2:l,not found,256,1,l,2,r,4096,511at2j6geifj1aef5gs5mkzvdye94u9.cfg,16:4096:4:r,16,2,l,0.0084,8,false,bimod,32,32,4,4,l,r,256,4,0.0816326530612,16,0.00630621580277,16,0.0049,4096
4096,4,2,4096,0.000362399174404,4,2,16,4,4,1,1,32:4096:4:r,0.000286163971956,8,4,2048:16:2:l,512,512:128:16:l,2048:16:2:l,not found,128,16,l,2,r,2048,a8xjo3outlidcbfbynp6ee9fuhgjxao3.cfg,16:4096:4:r,16,2,l,1.3978,16,false,bimod,32,32,4,4,l,r,512,4,0.000337581365516,16,0.000317107826001,16,1.1849,2048
4096,4,2,4096,0.00054537090057,4,4,8,4,4,1,1,32:4096:4:r,0.000471364600519,8,4,2048:8:4:l,512,128:64:8:l,2048:8:4:l,not found,64,8,l,4,r,2048,37es5aszqnhvl4g1l5oppu2x04wienhz.cfg,16:4096:4:r,16,2,l,0.8486,8,false,bimod,32,32,4,4,l,r,128,4,0.000481231953802,16,0.000530024795896,16,0.8312,2048
4096,4,2,4096,0.000429124422849,4,2,16,4,4,1,1,32:4096:4:r,0.000291587694999,8,4,512:16:2:l,512,16384:64:1:l,512:16:2:l,not found,64,1,l,2,r,512,i2272pywwnybwt8w4n6e6sryjuv1pky5.cfg,16:4096:4:r,16,2,l,1.3718,16,false,bimod,32,32,4,4,l,r,16384,4,0.000308856582503,16,0.000312733845966,16,1.2951,512
4096,4,2,4096,0.000347503287552,4,4,32,4,4,1,1,32:4096:4:r,0.000256673716632,8,4,512:32:4:l,512,1024:128:8:l,512:32:4:l,not found,128,8,l,4,r,512,s84absnlcmvefasetzik1kn97ezv30x6.cfg,16:4096:4:r,16,2,l,1.5584,32,false,bimod,32,32,4,4,l,r,1024,4,0.000308713560238,16,0.000305497655157,16,1.2957,512
4096,4,2,4096,0.000330437605535,4,2,64,4,4,1,1,32:4096:4:r,0.000244260087934,8,4,512:64:2:l,512,1024:128:8:l,512:64:2:l,not found,128,8,l,2,r,512,gxw1iflseagot7ybsqez6l7ondvh0psu.cfg,16:4096:4:r,16,2,l,1.6376,64,false,bimod,32,32,4,4,l,r,1024,4,0.000306631015715,16,0.000278808371609,16,1.3045,512
4096,4,2,4096,0.000619814937824,4,4,16,4,4,1,1,32:4096:4:r,0.00029429075927,8,4,1024:16:4:l,512,32:1024:8:l,1024:16:4:l,not found,1024,8,l,4,r,1024,oxgrn9sluv3l2hcjvn8y28453votu7fc.cfg,16:4096:4:r,16,2,l,1.3592,16,false,bimod,32,32,4,4,l,r,32,4,0.000907853290967,16,0.000374488087646,16,0.4406,1024
4096,4,2,4096,0.000595890743544,4,2,16,4,4,1,1,32:4096:4:r,0.000287769784173,8,4,2048:16:2:l,512,128:1024:8:l,2048:16:2:l,not found,1024,8,l,2,r,2048,8hsexq4xpgi5caet47qsftsbd0c6k71q.cfg,16:4096:4:r,16,2,l,1.3900,16,false,bimod,32,32,4,4,l,r,128,4,0.000906618676337,16,0.000318867462095,16,0.4412,2048
4096,4,2,4096,0.000400150152029,4,2,64,4,4,1,1,32:4096:4:r,0.000234852231094,8,4,128:64:2:l,512,32:128:16:l,128:64:2:l,not found,128,16,l,2,r,128,lx0ip66s772xzn6mdyzfxv7wb5ic4xc4.cfg,16:4096:4:r,16,2,l,1.7032,64,false,bimod,32,32,4,4,l,r,32,4,0.000317561257542,16,0.000294504939052,16,1.2596,128
4096,4,2,4096,0.000437699438449,4,4,16,4,4,1,1,32:4096:4:r,0.000278222160395,8,4,256:16:4:l,512,128:128:4:l,256:16:4:l,not found,128,4,l,4,r,256,btzfpjfxhydemh6gskzc5pzrq2a18jnf.cfg,16:4096:4:r,16,2,l,1.4377,16,false,bimod,32,32,4,4,l,r,128,4,0.000348007795371,16,0.000346453387907,16,1.1494,256
4096,4,2,4096,0.000865361910661,4,4,64,4,4,1,1,32:4096:4:r,0.000239995392092,8,4,64:64:4:l,512,1024:1024:1:l,64:64:4:l,not found,1024,1,l,4,r,64,subnv1vdbpr841wwwlzmhscd6dpxk90c.cfg,16:4096:4:r,16,2,l,1.6667,64,false,bimod,32,32,4,4,l,r,1024,4,0.000942507445806,16,0.000281401724938,16,0.4244,64
4096,4,2,4096,0.000543150935787,4,2,16,4,4,1,1,32:4096:4:r,0.000281135788586,8,4,512:16:2:l,512,64:256:4:l,512:16:2:l,not found,256,4,l,2,r,512,xk87o97hm2x3bdoadmpa3u9adrp6tsty.cfg,16:4096:4:r,16,2,l,1.4228,16,false,bimod,32,32,4,4,l,r,64,4,0.000426484870455,16,0.000322317672034,16,0.9379,512
4096,4,2,4096,0.000555762005608,4,2,16,4,4,1,1,32:4096:4:r,0.000284738041002,8,4,512:16:2:l,512,16:256:16:l,512:16:2:l,not found,256,16,l,2,r,512,ckp7zpyfj1p73d5ed38fzkza2yj24dzm.cfg,16:4096:4:r,16,2,l,1.4048,16,false,bimod,32,32,4,4,l,r,16,4,0.000426803414426,16,0.000325198504203,16,0.9372,512
4096,4,2,4096,0.000902444588836,4,4,16,4,4,1,1,32:4096:4:r,0.000279310104043,8,4,256:16:4:l,512,8:1024:8:l,256:16:4:l,not found,1024,8,l,4,r,256,g6mwntfwub2a8tul6ygh1puv7foa2zpm.cfg,16:4096:4:r,16,2,l,1.4321,16,false,bimod,32,32,4,4,l,r,8,4,0.00090744137931,16,0.000338163454301,16,0.4408,256
4096,4,2,4096,0.000848854367734,4,4,32,4,4,1,1,32:4096:4:r,0.000241648232949,8,4,128:32:4:l,512,256:1024:4:l,128:32:4:l,not found,1024,4,l,4,r,128,uo04cqz32lmds9sqmv8gix00r7ftkgro.cfg,16:4096:4:r,16,2,l,1.6553,32,false,bimod,32,32,4,4,l,r,256,4,0.000877193333333,16,0.000269043583764,16,0.4560,128
4096,4,2,4096,0.000356692004985,4,2,64,4,4,1,1,32:4096:4:r,0.000244170626297,8,4,512:64:2:l,512,32:128:16:l,512:64:2:l,not found,128,16,l,2,r,512,lnusn16zdppu0mak203sif7l3qnn09jy.cfg,16:4096:4:r,16,2,l,1.6382,64,false,bimod,32,32,4,4,l,r,32,4,0.000319897760717,16,0.000334535573009,16,1.2504,512
4096,4,2,4096,0.00127405402613,4,4,8,4,4,1,1,32:4096:4:r,0.000464792005578,8,4,512:8:4:l,512,1024:1024:1:l,512:8:4:l,not found,1024,1,l,4,r,512,9zmnl6s6h3yzdm2i97629vimga9s8zdk.cfg,16:4096:4:r,16,2,l,0.8606,8,false,bimod,32,32,4,4,l,r,1024,4,0.0012746972594,16,0.000463643300086,16,0.3138,512
4096,4,2,4096,0.000401991426896,4,2,16,4,4,1,1,32:4096:4:r,0.000281868790078,8,4,2048:16:2:l,512,256:256:4:l,2048:16:2:l,not found,256,4,l,2,r,2048,bd0v3dnq6dzfuufvragxjg2tslacbdlg.cfg,16:4096:4:r,16,2,l,1.4191,16,false,bimod,32,32,4,4,l,r,256,4,0.000427853417478,16,0.000351964326394,16,0.9349,2048
