tlb:dtlb_bsize,tlb:dtlb_assoc,cache:il2lat,tlb:itlb_bsize,float_exec_time,decode:width,cache:dl1_assoc,cache:dl1_bsize,tlb:itlb_assoc,res:fpmult,cache:il1lat,cache:dl1lat,tlb:dtlb,mcf_execution_time,mem:width,res:imult,cache:dl1,bpred:btb,cache:dl2,cache:il1,cache:il2,cache:dl2_bsize,cache:dl2_assoc,cache:il1_repl,cache:il1_assoc,tlb:dtlb_repl,cache:dl1_nsets,config,tlb:itlb,lsq:size,cache:dl2lat,cache:dl2_repl,mcf_ipc,cache:il1_bsize,issue:inorder,bpred ,tlb:dtlb_nsets,ruu:size,res:fpalu,issue:width,cache:dl1_repl,tlb:itlb_repl,cache:dl2_nsets,res:ialu,milc_execution_time,bpred:ras,int_exec_time,tlb:itlb_nsets,milc_ipc,cache:il1_nsets
4096,4,2,4096,0.000719060707927,2,2,32,4,4,1,1,32:4096:4:r,0.000616391770107,8,4,1024:32:2:r,512,1024:256:4:l,1024:32:2:r,not found,256,4,r,2,r,1024,sd40x3b556ao4uub5ns91hcukvlimiqa.cfg,16:4096:4:r,16,2,l,0.5881,32,true,bimod,32,32,4,4,r,r,1024,4,0.000756942994362,16,0.000735381218601,16,0.4789,1024
4096,4,2,4096,0.00035397274454,8,2,32,4,4,1,1,32:4096:4:r,0.000245685449297,8,4,1024:32:2:l,512,512:256:8:l,1024:32:2:l,not found,256,8,l,2,r,1024,a7cwxbnceg81jwmd1vwiabm2845azh6h.cfg,16:4096:4:r,16,2,l,1.6281,32,false,bimod,32,32,4,4,l,r,512,4,0.000384911778291,16,0.000309234347805,16,1.0392,1024
4096,4,2,4096,0.000793028631594,8,2,32,4,4,1,1,32:4096:4:r,0.000589047773806,8,4,256:32:2:r,512,1024:128:8:r,256:32:2:r,not found,128,8,r,2,r,256,582cj85ode7idr2lme2jo0cz75c5u740.cfg,16:4096:4:r,16,2,r,0.6154,32,true,2lev,32,32,4,4,r,r,1024,4,0.000671545016673,16,0.000692933664593,16,0.5398,256
4096,4,2,4096,0.000467687926999,2,2,64,4,4,1,1,32:4096:4:r,0.000236267643237,8,4,128:64:2:l,512,512:256:8:r,128:64:2:l,not found,256,8,l,2,r,128,h63m9bfky1btyds1gqrho5rokfbwy873.cfg,16:4096:4:r,16,2,r,1.6930,64,false,bimod,32,32,4,4,l,r,512,4,0.000374567206667,16,0.000305954242482,16,1.0679,128
4096,4,2,4096,0.000695670720963,2,2,32,4,4,1,1,32:4096:4:r,0.000616496598639,8,4,1024:32:2:l,512,512:256:8:l,1024:32:2:l,not found,256,8,l,2,r,1024,qfal1jehstqwcvakxn04dva8anziyyot.cfg,16:4096:4:r,16,2,l,0.5880,32,true,bimod,32,32,4,4,l,r,512,4,0.000753794967769,16,0.000737697483854,16,0.4809,1024
4096,4,2,4096,0.000695066267303,8,2,32,4,4,1,1,32:4096:4:r,0.000591450481318,8,4,256:32:2:l,512,1024:128:8:l,256:32:2:l,not found,128,8,l,2,r,256,8c1hpo3dsorv9c896kgc7s4fufj6bo2d.cfg,16:4096:4:r,16,2,l,0.6129,32,true,2lev,32,32,4,4,l,r,1024,4,0.000671669445989,16,0.000673091598073,16,0.5397,256
4096,4,2,4096,0.000700082369137,4,2,32,4,4,1,1,32:4096:4:r,0.000616706362708,8,4,1024:32:2:l,512,1024:256:4:r,1024:32:2:l,not found,256,4,l,2,r,1024,yhi10qj4n9u3pkjrqwssxraof8jkpvo9.cfg,16:4096:4:r,16,2,r,0.5878,32,true,bimod,32,32,4,4,l,r,1024,4,0.000748039620305,16,0.000744853914722,16,0.4846,1024
4096,4,2,4096,0.000360455751349,2,2,64,4,4,1,1,32:4096:4:r,0.000242498405577,8,4,512:64:2:r,512,1024:128:8:r,512:64:2:r,not found,128,8,r,2,r,512,5dosd0o49olyejr0xm4n351tlknfs6jj.cfg,16:4096:4:r,16,2,r,1.6495,64,false,2lev,32,32,4,4,r,r,1024,4,0.000308785672379,16,0.00032505843162,16,1.2954,512
4096,4,2,4096,0.000587703998016,4,2,32,4,4,1,1,32:4096:4:r,0.000246990108058,8,4,256:32:2:r,512,512:256:8:r,256:32:2:r,not found,256,8,r,2,r,256,6isszo3ft3aydh1jlec73kt0ith9czl1.cfg,16:4096:4:r,16,2,r,1.6195,32,false,2lev,32,32,4,4,r,r,512,4,0.000377750797998,16,0.000316429938495,16,1.0589,256
4096,4,2,4096,0.000701831252063,8,2,64,4,4,1,1,32:4096:4:r,0.000616916269571,8,4,512:64:2:r,512,2048:128:4:r,512:64:2:r,not found,128,4,r,2,r,512,q29y013iwl3y9pyyqpwtpzqaye53c2jg.cfg,16:4096:4:r,16,2,r,0.5876,64,true,bimod,32,32,4,4,r,r,2048,4,0.000684349631867,16,0.000751248105999,16,0.5297,512
4096,4,2,4096,0.000747326516342,2,2,64,4,4,1,1,32:4096:4:r,0.000565081839439,8,4,128:64:2:r,512,2048:128:4:l,128:64:2:r,not found,128,4,r,2,r,128,ug1fl4gim0ol138nczmarxm34kg6lurb.cfg,16:4096:4:r,16,2,l,0.6415,64,true,bimod,32,32,4,4,r,r,2048,4,0.000672416991282,16,0.000663321400458,16,0.5391,128
4096,4,2,4096,0.000778972505126,4,2,32,4,4,1,1,32:4096:4:r,0.000575122957322,8,4,256:32:2:l,512,512:256:8:r,256:32:2:l,not found,256,8,l,2,r,256,p32pnzhouqqbhkyhkea52qalzeid8r1j.cfg,16:4096:4:r,16,2,r,0.6303,32,true,bimod,32,32,4,4,l,r,512,4,0.00073321197411,16,0.000680397191975,16,0.4944,256
